step,agent_id,x,y,toxicload
1,5,576.0454058453981,309.04540584539814,0.0
1,4,537.8571067811865,346.5,0.0
1,6,290.04540584539814,636.0454058453981,0.0
1,7,515.0454058453981,337.95459415460186,0.0
1,2,428.85710678118653,433.5,0.0
1,10,289.04540584539814,341.95459415460186,0.0
1,9,659.9545941546019,718.9545941546019,0.0
1,8,476.4269074841227,474.2807224523682,0.0
1,3,474.04540584539814,289.04540584539814,0.0
1,1,230.50000000000003,504.85710678118653,0.0
2,5,575.0908116907963,308.0908116907963,0.0
2,4,536.7979184719828,345.7979184719829,0.0
2,6,289.0908116907963,635.0908116907963,0.0
2,7,514.0908116907963,338.0908116907963,0.0
2,2,427.7979184719829,432.7979184719829,0.0
2,10,288.0908116907963,342.0908116907963,0.0
2,9,660.9091883092037,719.9091883092037,0.0
2,8,475.7088456795462,475.2911543204538,0.0
2,3,473.0908116907963,288.0908116907963,0.0
2,1,231.20208152801715,503.7979184719828,0.0
3,5,574.1362175361944,307.1362175361944,0.0
3,4,535.843324317381,344.843324317381,0.0
3,6,287.98553390593264,634.5,0.0
3,7,513.1362175361944,337.1362175361944,0.0
3,2,426.843324317381,431.843324317381,0.0
3,10,286.98553390593264,341.5,0.0
3,9,661.8637824638056,720.8637824638056,0.0
3,8,475.46135830613093,476.5386416938691,0.0
3,3,472.1362175361944,287.13621753619447,0.0
3,1,230.84332431738102,502.843324317381,0.0
4,5,573.1816233815925,306.18162338159254,0.0
4,4,534.8887301627791,343.88873016277915,0.0
4,6,286.8887301627791,633.8887301627791,0.0
4,7,512.1816233815925,336.18162338159254,0.0
4,2,425.63553390593273,431.5,0.0
4,10,285.8887301627791,342.1112698372209,0.0
4,9,662.8183766184075,721.8183766184075,0.0
4,8,474.50676415152907,477.49323584847093,0.0
4,3,471.1816233815926,286.1816233815926,0.0
4,1,229.88873016277915,501.8887301627792,0.0
5,5,572.5,305.1139610306788,0.0
5,4,533.9341360081772,342.9341360081773,0.0
5,6,285.93413600817723,632.9341360081772,0.0
5,7,511.2270292269907,335.2270292269907,0.0
5,2,424.2855339059327,431.5,0.0
5,10,284.93413600817723,343.06586399182277,0.0
5,9,663.7729707730093,722.7729707730093,0.0
5,8,473.5521699969272,478.4478300030728,0.0
5,3,470.2270292269908,285.22702922699074,0.0
5,1,228.93413600817732,500.93413600817735,0.0
6,5,573.0204581464245,303.9795418535754,0.0
6,4,532.9795418535754,341.9795418535754,0.0
6,6,284.97954185357537,631.9795418535754,0.0
6,7,510.2724350723888,334.2724350723889,0.0
6,2,423.10086219713514,431.10086219713514,0.0
6,10,283.97954185357537,342.97954185357537,0.0
6,9,664.7275649276112,723.7275649276112,0.0
6,8,472.59757584232534,479.40242415767466,0.0
6,3,469.27243507238893,284.27243507238893,0.0
6,1,227.97954185357548,499.97954185357554,0.0
7,5,573.9750523010264,303.0249476989736,0.0
7,4,532.0249476989735,341.02494769897356,0.0
7,6,284.5,630.8281745930518,0.0
7,7,509.317840917787,333.317840917787,0.0
7,2,422.1462680425333,430.1462680425333,0.0
7,10,282.8281745930518,342.5,0.0
7,9,665.682159082213,724.682159082213,0.0
7,8,473.3570183122765,480.3570183122765,0.0
7,3,468.31784091778707,283.3178409177871,0.0
7,1,227.97505230102632,499.0249476989737,0.0
8,5,574.5,301.89238815542507,0.0
8,4,531.0703535443716,340.0703535443717,0.0
8,6,284.4845671067448,629.4845671067447,0.0
8,7,508.3632467631852,332.36324676318515,0.0
8,2,421.1916738879314,429.1916738879314,0.0
8,10,281.4845671067448,342.4845671067448,0.0
8,9,666.6367532368149,725.6367532368149,0.0
8,8,473.39549431430817,481.60450568569183,0.0
8,3,467.3632467631852,282.36324676318526,0.0
8,1,228.49999999999997,497.8923881554251,0.0
9,5,573.8228661709566,300.8228661709565,0.0
9,4,530.1157593897698,339.11575938976983,0.0
9,6,283.52997295214294,628.5299729521429,0.0
9,7,507.40865260858334,331.40865260858334,0.0
9,2,420.23707973332955,428.23707973332955,0.0
9,10,280.52997295214294,341.52997295214294,0.0
9,9,667.5913473914168,726.5913473914168,0.0
9,8,472.4409001597063,482.5590998402937,0.0
9,3,466.4086526085834,281.4086526085834,0.0
9,1,228.49999999999997,496.5423881554251,0.0
10,5,574.1317279836453,299.8682720163547,0.0
10,4,529.1611652351679,338.16116523516797,0.0
10,6,283.5,627.1923881554249,0.0
10,7,506.4540584539815,330.4540584539815,0.0
10,2,419.2824855787277,427.7175144212723,0.0
10,10,279.5753787975411,342.4246212024589,0.0
10,9,668.564971157456,727.5,0.0
10,8,471.48630600510444,483.4863060051045,0.0
10,3,465.4540584539816,280.45405845398153,0.0
10,1,228.2824855787278,495.2824855787278,0.0
11,5,573.9136778617528,298.91367786175283,0.0
11,4,528.206571080566,337.2065710805661,0.0
11,6,283.0349982053123,626.0349982053123,0.0
11,7,505.4994642993796,329.4994642993796,0.0
11,2,418.5,428.74339828220195,0.0
11,10,278.6207846429392,341.6207846429392,0.0
11,9,669.914971157456,727.5,0.0
11,8,470.53171185050263,482.5317118505026,0.0
11,3,464.4994642993797,279.4994642993797,0.0
11,1,227.5,494.2566017177982,0.0
12,5,573.5,297.73502884254435,0.0
12,4,527.2519769259642,336.25197692596424,0.0
12,6,282.5,624.9066017177979,0.0
12,7,504.54487014477775,328.5448701447778,0.0
12,2,418.08040405071057,429.91959594928943,0.0
12,10,277.66619048833735,340.66619048833735,0.0
12,9,671.0409162928493,726.9590837071507,0.0
12,8,469.57711769590077,483.42288230409923,0.0
