step,agent_id,x,y,toxicload
1,5,481.85710678118653,454.5,0.0
1,16,453.5,520.8571067811865,0.0
1,20,422.57309251587725,513.2807224523682,0.0
1,12,412.2807224523682,450.57309251587725,0.0
1,8,460.57309251587725,488.2807224523682,0.0
1,17,464.57309251587725,489.2807224523682,0.0
1,1,407.04540584539814,494.9545941546018,0.0
1,19,407.5,496.8571067811866,0.0
1,6,421.04540584539814,520.0454058453981,0.0
1,11,469.04540584539814,464.04540584539814,0.0
1,9,501.57309251587725,539.2807224523682,0.0
1,14,418.57309251587725,492.2807224523682,0.0
1,3,460.04540584539814,449.95459415460186,0.0
1,7,469.04540584539814,459.04540584539814,0.0
1,4,474.04540584539814,461.95459415460186,0.0
1,13,504.0454058453981,471.0454058453981,0.0
1,15,502.57309251587725,455.2807224523682,0.0
1,2,451.04540584539814,478.04540584539814,0.0
1,10,420.42690748412275,461.2807224523682,0.0
1,18,423.04540584539814,452.04540584539814,0.0
2,5,480.7979184719829,453.7979184719829,0.0
2,16,452.7979184719829,519.7979184719828,0.0
2,20,421.41595246073274,513.4159524607328,0.0
2,12,412.5,449.3811388300842,0.0
2,8,459.7088456795462,489.2911543204538,0.0
2,17,463.7088456795462,490.2911543204538,0.0
2,1,405.9213203435596,495.49999999999994,0.0
2,19,406.79791847198294,495.7979184719829,0.0
2,6,420.0908116907963,519.0908116907963,0.0
2,11,468.0908116907963,463.09081169079633,0.0
2,9,500.7088456795462,540.2911543204538,0.0
2,14,417.7088456795462,493.29115432045376,0.0
2,3,459.0908116907963,450.0908116907963,0.0
2,7,468.0908116907963,458.09081169079633,0.0
2,4,472.9213203435596,462.5,0.0
2,13,503.90918830920384,470.0908116907962,0.0
2,15,501.7088456795462,456.2911543204538,0.0
2,2,450.0908116907963,477.0908116907963,0.0
2,10,421.2911543204538,462.2911543204538,0.0
2,18,422.5,450.9213203435596,0.0
3,5,479.8433243173811,454.156675682619,0.0
3,16,451.843324317381,518.843324317381,0.0
3,20,420.44535239245727,512.5,0.0
3,12,412.1684650873175,448.1684650873175,0.0
3,8,458.7542515249443,488.7542515249443,0.0
3,17,462.7542515249443,491.2457484750556,0.0
3,1,404.843324317381,494.84332431738096,0.0
3,19,405.57132034355976,495.49999999999994,0.0
3,6,419.1362175361944,518.1362175361944,0.0
3,11,467.1362175361944,462.13621753619447,0.0
3,9,499.7542515249444,541.2457484750556,0.0
3,14,416.7542515249444,494.2457484750556,0.0
3,3,457.98553390593264,449.5,0.0
3,7,466.9855339059327,457.5,0.0
3,4,471.5713203435596,462.5,0.0
3,13,504.1362175361943,469.1362175361943,0.0
3,15,500.7542515249443,457.2457484750556,0.0
3,2,449.5,475.98553390593264,0.0
3,10,420.7542515249443,463.2457484750557,0.0
3,18,422.5,449.5713203435596,0.0
4,5,478.6355339059328,454.5,0.0
4,16,450.88873016277915,517.8887301627791,0.0
4,20,419.09535239245724,512.5,0.0
4,12,411.2138709327156,447.2138709327156,0.0
4,8,457.79965737034246,489.2003426296575,0.0
4,17,461.79965737034246,490.79965737034246,0.0
4,1,403.88873016277915,493.88873016277915,0.0
4,19,404.5958369439658,494.59583694396576,0.0
4,6,418.18162338159254,517.1816233815925,0.0
4,11,466.49999999999994,461.0497474683058,0.0
4,9,498.7996573703426,542.2003426296575,0.0
4,14,415.7996573703425,495.2003426296574,0.0
4,3,456.6355339059326,449.5,0.0
4,7,465.6355339059327,457.5,0.0
4,4,470.59583694396576,461.5958369439657,0.0
4,13,503.1816233815925,468.18162338159243,0.0
4,15,499.7996573703425,456.7996573703425,0.0
4,2,448.8887301627791,474.8887301627791,0.0
4,10,421.20034262965754,464.20034262965754,0.0
4,18,421.5958369439657,448.5958369439657,0.0
5,5,477.64124278936396,455.35875721063604,0.0
5,16,449.9341360081773,516.9341360081772,0.0
5,20,417.9663835593003,511.9663835593003,0.0
5,12,410.25927677811376,446.25927677811376,0.0
5,8,456.5737795172034,489.5,0.0
5,17,460.84506321574065,489.8450632157406,0.0
5,1,402.93413600817735,492.9341360081773,0.0
5,19,403.64124278936396,493.64124278936396,0.0
5,6,417.2270292269907,516.2270292269907,0.0
