step,agent_id,x,y,toxicload
1,2,451.0397618936534,478.0397618936534,0.015
1,3,460.0397618936534,449.9602381063466,0.015
1,1,407.0397618936534,494.96023810634654,0.015
2,2,450.07384646620704,477.07384646620704,0.03
2,3,459.07384646620704,450.07384646620704,0.03
2,1,405.89732789285677,495.49999999999994,0.03
3,2,449.5,475.93745434272313,0.045
3,3,457.93745434272313,449.5,0.045
3,1,404.809326932199,494.809326932199,0.045
4,2,448.83195596414816,474.83195596414816,0.06
4,3,456.55524306423587,449.5,0.06
4,1,403.8319559641481,493.8319559641481,0.06
5,2,447.84880637849966,473.84880637849966,0.07500000000000001
5,3,455.26301994087277,449.73698005912723,0.07500000000000001
5,1,402.8488063784996,492.8488063784996,0.07500000000000001
6,2,446.85984400969875,474.14015599030125,0.09000000000000001
6,3,454.27405757207185,450.72594242792815,0.09000000000000001
6,1,401.5946827164815,492.5,0.09000000000000001
7,2,445.8650344901899,473.8650344901899,0.10500000000000001
7,3,453.279248052563,451.720751947437,0.10500000000000001
7,1,400.27924805256293,492.27924805256293,0.10500000000000001
8,2,444.86434324922254,472.86434324922254,0.12
8,3,452.27855681159565,452.27855681159565,0.12
8,1,399.18683203966333,491.49999999999994,0.12
9,2,445.1422644883504,471.8577355116496,0.135
9,3,451.1774872875712,451.5,0.135
9,1,397.763273725198,491.49999999999994,0.135
10,2,444.84517629671916,470.84517629671916,0.15
10,3,449.9664966402788,452.0335033597212,0.15
10,1,396.6736034214653,492.3263965785346,0.15
11,2,444.5,469.54771160303204,0.16499999999999998
11,3,448.94795076041834,453.05204923958166,0.16499999999999998
11,1,395.6550575416049,491.65505754160483,0.16499999999999998
12,2,444.21627603882547,468.21627603882547,0.17999999999999997
12,3,447.923382820012,452.923382820012,0.17999999999999997
12,1,394.6304896011986,490.6304896011986,0.17999999999999997
13,2,443.5,467.055442579,0.19499999999999995
13,3,446.8927572141707,453.1072427858293,0.19499999999999995
13,1,393.5998639953572,489.5998639953572,0.19499999999999995
14,2,443.5,465.58930038625124,0.20999999999999996
14,3,445.85603812749434,454.14396187250566,0.20999999999999996
14,1,393.5,488.1750868238782,0.20999999999999996
15,2,442.5202963140143,464.5202963140143,0.22499999999999998
15,3,444.8131895328278,455.1868104671722,0.22499999999999998
15,1,392.9345098763874,486.9345098763874,0.22499999999999998
16,2,442.5,463.0451730118062,0.24
16,3,443.471281971195,455.528718028805,0.24
16,1,391.8854955335681,485.8854955335681,0.24
17,2,442.5,461.5528714620592,0.255
17,3,442.3812985868055,456.5,0.255
17,1,390.8302789881668,484.8302789881668,0.255
18,2,441.4659603765187,460.5,0.27
18,3,441.0617167890343,456.9382832109657,0.27
18,1,391.23117642977917,483.76882357022083,0.27
19,2,440.1153059553326,460.1153059553326,0.28500000000000003
19,3,439.993985611773,458.006014388227,0.28500000000000003
19,1,390.70109239295954,482.70109239295954,0.28500000000000003
20,2,439.0412619138957,459.0412619138957,0.30000000000000004
20,3,438.9199415703361,459.0800584296639,0.30000000000000004
20,1,389.62704835152266,481.62704835152266,0.30000000000000004
21,2,437.7375517668612,458.5,0.31500000000000006
21,3,437.8395473404842,458.8395473404842,0.31500000000000006
21,1,388.54665412167077,480.54665412167077,0.31500000000000006
22,2,436.5811925020479,459.4188074979521,0.33000000000000007
22,3,436.7527653773017,459.2472346226983,0.33000000000000007
22,1,387.16697893967483,480.83302106032517,0.33000000000000007
23,2,435.4830082786908,458.5,0.3450000000000001
23,3,435.65955791389206,458.65955791389206,0.3450000000000001
23,1,386.5,482.102778158936,0.3450000000000001
24,2,434.09542086599805,458.90457913400195,0.3600000000000001
24,3,434.2669937412519,458.7330062587481,0.3600000000000001
24,1,385.681207303625,483.318792696375,0.3600000000000001
25,2,432.7776878872634,459.5,0.3750000000000001
25,3,433.02032857438275,459.5,0.3750000000000001
25,1,384.5750346445777,482.5750346445777,0.3750000000000001
26,2,431.5836421831245,460.4163578168755,0.3900000000000001
26,3,431.75521505837827,460.24478494162173,0.3900000000000001
26,1,383.4623218395649,483.5376781604351,0.3900000000000001
27,2,430.44958408429255,461.5,0.40500000000000014
27,3,430.63592343937734,461.36407656062266,0.40500000000000014
27,1,382.27801120903877,484.5,0.40500000000000014
28,2,428.8573078403236,461.5,0.42000000000000015
28,3,429.09994852744285,461.5,0.42000000000000015
28,1,380.92422767211775,485.07577232788225,0.42000000000000015
29,2,427.6200886299829,462.3799113700171,0.43500000000000016
29,3,427.7916615052367,462.2083384947633,0.43500000000000016
29,1,379.79166150523673,484.79166150523673,0.43500000000000016
30,2,426.18793304909093,462.81206695090907,0.4500000000000002
30,3,426.3595059243447,462.6404940756553,0.4500000000000002
30,1,378.6523991431582,485.3476008568418,0.4500000000000002
31,2,425.5,464.1478018752216,0.4650000000000002
31,3,425.5,463.90516118810234,0.4650000000000002
31,1,377.50640099523275,484.50640099523275,0.4650000000000002
32,2,424.59626792385393,465.40373207614607,0.4800000000000002
32,3,424.7678407991077,465.2321592008923,0.4800000000000002
32,1,376.2929976530282,485.5,0.4800000000000002
33,2,423.1437852757841,465.1437852757841,0.4950000000000002
33,3,423.3153581510379,465.3153581510379,0.4950000000000002
33,1,374.9011445886649,486.0988554113351,0.4950000000000002
34,2,421.9773398787315,465.0226601212685,0.5100000000000002
34,3,422.1489127539853,464.8510872460147,0.5100000000000002
34,1,373.7346991916123,487.2653008083877,0.5100000000000002
35,2,420.515704501886,465.5,0.5250000000000002
35,3,420.75834518900524,465.5,0.5250000000000002
35,1,372.17255875137846,487.5,0.5250000000000002
36,2,419.2607512430933,466.5,0.5400000000000003
36,3,419.5023984568546,466.4976015431454,0.5400000000000003
36,1,370.7952916756682,488.2047083243318,0.5400000000000003
37,2,417.5817156238135,466.5,0.5550000000000003
37,3,417.82435631093284,466.5,0.5550000000000003
37,1,369.6080342034217,489.3919657965783,0.5550000000000003
38,2,416.3635046468788,467.6364953531212,0.5700000000000003
38,3,416.53507752213267,467.46492247786733,0.5700000000000003
38,1,368.37803423228075,488.5,0.5700000000000003
39,2,415.1621665669571,468.1621665669571,0.5850000000000003
39,3,415.33373944221097,468.33373944221097,0.5850000000000003
39,1,366.919525879838,487.919525879838,0.5850000000000003
40,2,413.9537256841118,468.0462743158882,0.6000000000000003
40,3,414.12529855936566,467.87470144063434,0.6000000000000003
40,1,367.28891500300733,486.71108499699267,0.6000000000000003
41,2,412.7381400036619,469.2618599963381,0.6150000000000003
41,3,412.66520794766853,468.5,0.6150000000000003
41,1,366.49549931654275,485.49549931654275,0.6150000000000003
42,2,411.5153672826367,468.5153672826367,0.6300000000000003
42,3,411.1011537202637,468.1011537202637,0.6300000000000003
42,1,365.27272659551755,484.27272659551755,0.6300000000000003
43,2,410.2853650283078,467.2853650283078,0.6450000000000004
43,3,409.8711514659348,466.8711514659348,0.6450000000000004
43,1,364.95727565881134,483.04272434118866,0.6450000000000004
44,2,409.0480904967123,466.0480904967123,0.6600000000000004
44,3,408.6338769343393,465.6338769343393,0.6600000000000004
44,1,365.5,481.5177577009778,0.6600000000000004
45,2,409.1964993088325,464.8035006911675,0.6750000000000004
45,3,409.38928712879454,464.38928712879454,0.6750000000000004
45,1,364.5,480.1718554807582,0.6750000000000004
46,2,408.5515523607767,463.5515523607767,0.6900000000000004
46,3,408.13733879840373,463.13733879840373,0.6900000000000004
46,1,363.7231252360307,478.7231252360307,0.6900000000000004
47,2,407.5,462.20612924864747,0.7050000000000004
47,3,407.5,461.6203428110207,0.7050000000000004
47,1,363.1708816553667,477.1708816553667,0.7050000000000004
48,2,408.2674873770401,460.7325126229599,0.7200000000000004
