step,agent_id,x,y,toxicload
1,2,451.04540584539814,478.04540584539814,0.0
1,3,460.04540584539814,449.95459415460186,0.0
1,1,407.04540584539814,494.9545941546018,0.0
2,2,450.0908116907963,477.0908116907963,0.0
2,3,459.0908116907963,450.0908116907963,0.0
2,1,405.9213203435596,495.49999999999994,0.0
3,2,449.5,475.98553390593264,0.0
3,3,457.98553390593264,449.5,0.0
3,1,404.843324317381,494.84332431738096,0.0
4,2,448.8887301627791,474.8887301627791,0.0
4,3,456.6355339059326,449.5,0.0
4,1,403.88873016277915,493.88873016277915,0.0
5,2,447.93413600817723,473.93413600817723,0.0
5,3,455.34834957055034,449.65165042944966,0.0
5,1,402.93413600817735,492.9341360081773,0.0
6,2,446.97954185357537,474.02045814642463,0.0
6,3,454.3937554159485,450.6062445840515,0.0
6,1,401.7639610306789,492.5,0.0
7,2,446.0249476989735,474.0249476989735,0.0
7,3,453.4391612613466,451.5608387386534,0.0
7,1,400.4391612613467,492.4391612613467,0.0
8,2,445.07035354437164,473.07035354437164,0.0
8,3,452.48456710674475,452.48456710674475,0.0
8,1,399.478174593052,491.49999999999994,0.0
9,2,444.8842406102302,472.1157593897698,0.0
9,3,451.5299729521429,451.5299729521429,0.0
9,1,398.128174593052,491.49999999999994,0.0
10,2,445.1611652351679,471.1611652351679,0.0
10,3,450.2824855787276,451.7175144212724,0.0
10,1,396.98959235991435,492.01040764008565,0.0
11,2,444.5,470.08502884254403,0.0
11,3,449.3278914241257,452.6721085758743,0.0
11,1,396.03499820531255,492.0349982053125,0.0
12,2,444.5,468.735028842544,0.0
12,3,448.37329726952385,453.37329726952385,0.0
12,1,395.0804040507107,491.0804040507107,0.0
13,2,443.71159633373543,467.71159633373543,0.0
13,3,447.418703114922,452.581296885078,0.0
13,1,394.1258098961088,490.1258098961088,0.0
14,2,443.5,466.4492424049171,0.0
14,3,446.4641089603201,453.5358910396799,0.0
14,1,393.5,489.03502884254436,0.0
15,2,443.21662158690486,465.21662158690486,0.0
15,3,445.50951480571825,454.49048519428175,0.0
15,1,393.5,487.68502884254434,0.0
16,2,442.5,464.1634559672902,0.0
16,3,444.5549206511164,455.4450793488836,0.0
16,1,392.67624099467633,486.67624099467633,0.0
17,2,442.5,462.81345596729017,0.0
17,3,443.3074332777011,455.6925667222989,0.0
17,1,391.72164684007447,485.72164684007447,0.0
18,2,442.474159466659,461.474159466659,0.0
18,3,442.29188309203624,456.5,0.0
18,1,390.7670526854726,484.7670526854726,0.0
