step,agent_id,x,y,toxicload
1,2,354.21073664051346,349.78926335948654,3.0
1,3,353.79652307814035,350.20347692185965,3.0
1,1,271.91784342169996,437.08215657830004,3.0
2,2,354.21073664051346,349.78926335948654,3.0
2,3,353.79652307814035,350.20347692185965,3.0
2,1,271.91784342169996,437.08215657830004,3.0
3,2,354.21073664051346,349.78926335948654,3.0
3,3,353.79652307814035,350.20347692185965,3.0
3,1,271.91784342169996,437.08215657830004,3.0
4,2,354.21073664051346,349.78926335948654,3.0
4,3,353.79652307814035,350.20347692185965,3.0
4,1,271.91784342169996,437.08215657830004,3.0
5,2,354.21073664051346,349.78926335948654,3.0
5,3,353.79652307814035,350.20347692185965,3.0
5,1,271.91784342169996,437.08215657830004,3.0
6,2,354.21073664051346,349.78926335948654,3.0
6,3,353.79652307814035,350.20347692185965,3.0
6,1,271.91784342169996,437.08215657830004,3.0
7,2,354.21073664051346,349.78926335948654,3.0
7,3,353.79652307814035,350.20347692185965,3.0
7,1,271.91784342169996,437.08215657830004,3.0
8,2,354.21073664051346,349.78926335948654,3.0
8,3,353.79652307814035,350.20347692185965,3.0
8,1,271.91784342169996,437.08215657830004,3.0
9,2,354.21073664051346,349.78926335948654,3.0
9,3,353.79652307814035,350.20347692185965,3.0
9,1,271.91784342169996,437.08215657830004,3.0
10,2,354.21073664051346,349.78926335948654,3.0
10,3,353.79652307814035,350.20347692185965,3.0
10,1,271.91784342169996,437.08215657830004,3.0
11,2,354.21073664051346,349.78926335948654,3.0
11,3,353.79652307814035,350.20347692185965,3.0
11,1,271.91784342169996,437.08215657830004,3.0
12,2,354.21073664051346,349.78926335948654,3.0
12,3,353.79652307814035,350.20347692185965,3.0
12,1,271.91784342169996,437.08215657830004,3.0
13,2,354.21073664051346,349.78926335948654,3.0
13,3,353.79652307814035,350.20347692185965,3.0
13,1,271.91784342169996,437.08215657830004,3.0
14,2,354.21073664051346,349.78926335948654,3.0
14,3,353.79652307814035,350.20347692185965,3.0
14,1,271.91784342169996,437.08215657830004,3.0
15,2,354.21073664051346,349.78926335948654,3.0
15,3,353.79652307814035,350.20347692185965,3.0
15,1,271.91784342169996,437.08215657830004,3.0
16,2,354.21073664051346,349.78926335948654,3.0
16,3,353.79652307814035,350.20347692185965,3.0
16,1,271.91784342169996,437.08215657830004,3.0
17,2,354.21073664051346,349.78926335948654,3.0
17,3,353.79652307814035,350.20347692185965,3.0
17,1,271.91784342169996,437.08215657830004,3.0
18,2,354.21073664051346,349.78926335948654,3.0
18,3,353.79652307814035,350.20347692185965,3.0
18,1,271.91784342169996,437.08215657830004,3.0
19,2,354.21073664051346,349.78926335948654,3.0
19,3,353.79652307814035,350.20347692185965,3.0
19,1,271.91784342169996,437.08215657830004,3.0
20,2,354.21073664051346,349.78926335948654,3.0
20,3,353.79652307814035,350.20347692185965,3.0
20,1,271.91784342169996,437.08215657830004,3.0
21,2,354.21073664051346,349.78926335948654,3.0
21,3,353.79652307814035,350.20347692185965,3.0
21,1,271.91784342169996,437.08215657830004,3.0
22,2,354.21073664051346,349.78926335948654,3.0
22,3,353.79652307814035,350.20347692185965,3.0
22,1,271.91784342169996,437.08215657830004,3.0
23,2,354.21073664051346,349.78926335948654,3.0
23,3,353.79652307814035,350.20347692185965,3.0
23,1,271.91784342169996,437.08215657830004,3.0
24,2,354.21073664051346,349.78926335948654,3.0
24,3,353.79652307814035,350.20347692185965,3.0
24,1,271.91784342169996,437.08215657830004,3.0
25,2,354.21073664051346,349.78926335948654,3.0
25,3,353.79652307814035,350.20347692185965,3.0
25,1,271.91784342169996,437.08215657830004,3.0
26,2,354.21073664051346,349.78926335948654,3.0
26,3,353.79652307814035,350.20347692185965,3.0
26,1,271.91784342169996,437.08215657830004,3.0
27,2,354.21073664051346,349.78926335948654,3.0
27,3,353.79652307814035,350.20347692185965,3.0
27,1,271.91784342169996,437.08215657830004,3.0
28,2,354.21073664051346,349.78926335948654,3.0
28,3,353.79652307814035,350.20347692185965,3.0
28,1,271.91784342169996,437.08215657830004,3.0
29,2,354.21073664051346,349.78926335948654,3.0
29,3,353.79652307814035,350.20347692185965,3.0
29,1,271.91784342169996,437.08215657830004,3.0
30,2,354.21073664051346,349.78926335948654,3.0
30,3,353.79652307814035,350.20347692185965,3.0
30,1,271.91784342169996,437.08215657830004,3.0
31,2,354.21073664051346,349.78926335948654,3.0
31,3,353.79652307814035,350.20347692185965,3.0
31,1,271.91784342169996,437.08215657830004,3.0
32,2,354.21073664051346,349.78926335948654,3.0
32,3,353.79652307814035,350.20347692185965,3.0
32,1,271.91784342169996,437.08215657830004,3.0
33,2,354.21073664051346,349.78926335948654,3.0
33,3,353.79652307814035,350.20347692185965,3.0
33,1,271.91784342169996,437.08215657830004,3.0
34,2,354.21073664051346,349.78926335948654,3.0
34,3,353.79652307814035,350.20347692185965,3.0
34,1,271.91784342169996,437.08215657830004,3.0
35,2,354.21073664051346,349.78926335948654,3.0
35,3,353.79652307814035,350.20347692185965,3.0
35,1,271.91784342169996,437.08215657830004,3.0
36,2,354.21073664051346,349.78926335948654,3.0
36,3,353.79652307814035,350.20347692185965,3.0
36,1,271.91784342169996,437.08215657830004,3.0
37,2,354.21073664051346,349.78926335948654,3.0
37,3,353.79652307814035,350.20347692185965,3.0
37,1,271.91784342169996,437.08215657830004,3.0
38,2,354.21073664051346,349.78926335948654,3.0
38,3,353.79652307814035,350.20347692185965,3.0
38,1,271.91784342169996,437.08215657830004,3.0
39,2,354.21073664051346,349.78926335948654,3.0
39,3,353.79652307814035,350.20347692185965,3.0
39,1,271.91784342169996,437.08215657830004,3.0
40,2,354.21073664051346,349.78926335948654,3.0
40,3,353.79652307814035,350.20347692185965,3.0
40,1,271.91784342169996,437.08215657830004,3.0
41,2,354.21073664051346,349.78926335948654,3.0
41,3,353.79652307814035,350.20347692185965,3.0
41,1,271.91784342169996,437.08215657830004,3.0
42,2,354.21073664051346,349.78926335948654,3.0
42,3,353.79652307814035,350.20347692185965,3.0
42,1,271.91784342169996,437.08215657830004,3.0
43,2,354.21073664051346,349.78926335948654,3.0
43,3,353.79652307814035,350.20347692185965,3.0
43,1,271.91784342169996,437.08215657830004,3.0
44,2,354.21073664051346,349.78926335948654,3.0
44,3,353.79652307814035,350.20347692185965,3.0
44,1,271.91784342169996,437.08215657830004,3.0
45,2,354.21073664051346,349.78926335948654,3.0
45,3,353.79652307814035,350.20347692185965,3.0
45,1,271.91784342169996,437.08215657830004,3.0
46,2,354.21073664051346,349.78926335948654,3.0
46,3,353.79652307814035,350.20347692185965,3.0
46,1,271.91784342169996,437.08215657830004,3.0
47,2,354.21073664051346,349.78926335948654,3.0
47,3,353.79652307814035,350.20347692185965,3.0
47,1,271.91784342169996,437.08215657830004,3.0
48,2,354.21073664051346,349.78926335948654,3.0
48,3,353.79652307814035,350.20347692185965,3.0
48,1,271.91784342169996,437.08215657830004,3.0
49,2,354.21073664051346,349.78926335948654,3.0
49,3,353.79652307814035,350.20347692185965,3.0
49,1,271.91784342169996,437.08215657830004,3.0
50,2,354.21073664051346,349.78926335948654,3.0
50,3,353.79652307814035,350.20347692185965,3.0
50,1,271.91784342169996,437.08215657830004,3.0
51,2,354.21073664051346,349.78926335948654,3.0
51,3,353.79652307814035,350.20347692185965,3.0
51,1,271.91784342169996,437.08215657830004,3.0
52,2,354.21073664051346,349.78926335948654,3.0
52,3,353.79652307814035,350.20347692185965,3.0
52,1,271.91784342169996,437.08215657830004,3.0
53,2,354.21073664051346,349.78926335948654,3.0
53,3,353.79652307814035,350.20347692185965,3.0
