step,toxicload
60,0.7650000000000003
60,0.6650000000000003
60,0.4200000000000002
60,0.065
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.01
60,0.9000000000000005
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.5150000000000002
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.5000000000000002
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.6000000000000003
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.7600000000000003
61,0.0
61,0.0
61,0.0
61,0.8850000000000005
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.7850000000000004
61,0.0
61,0.07
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.5450000000000003
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.6100000000000003
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.7450000000000003
61,0.0
61,0.7750000000000004
61,0.6800000000000003
61,0.4200000000000002
61,0.065
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.02
61,0.9150000000000005
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.5150000000000002
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.5100000000000002
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.6100000000000003
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
61,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.7600000000000003
62,0.0
62,0.0
62,0.0
62,0.8950000000000005
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.8000000000000004
62,0.0
62,0.08
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.5450000000000003
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.6200000000000003
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.7550000000000003
62,0.0
62,0.7850000000000004
62,0.6950000000000003
62,0.4200000000000002
62,0.065
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.03
62,0.9300000000000005
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.5150000000000002
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.5200000000000002
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.6200000000000003
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
62,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.7600000000000003
63,0.0
63,0.0
63,0.0
63,0.9050000000000005
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.8150000000000004
63,0.0
63,0.09
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.5450000000000003
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.6300000000000003
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.7650000000000003
63,0.0
63,0.7950000000000004
63,0.7100000000000003
63,0.4200000000000002
63,0.065
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.04
63,0.9450000000000005
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.5150000000000002
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.5300000000000002
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.6300000000000003
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
63,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.7600000000000003
64,0.0
64,0.0
64,0.0
64,0.9150000000000005
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.8300000000000004
64,0.0
64,0.09999999999999999
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.5450000000000003
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.6400000000000003
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.7750000000000004
64,0.0
64,0.8050000000000004
64,0.7250000000000003
64,0.4200000000000002
64,0.065
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.05
64,0.9600000000000005
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.5150000000000002
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.5400000000000003
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.6400000000000003
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
64,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.7600000000000003
65,0.0
65,0.0
65,0.0
65,0.9250000000000005
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.8450000000000004
65,0.0
65,0.10999999999999999
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.5450000000000003
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.6500000000000004
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.7750000000000004
65,0.0
65,0.8150000000000004
65,0.7400000000000003
65,0.4200000000000002
65,0.065
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.060000000000000005
65,0.9750000000000005
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.5150000000000002
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.5500000000000003
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.6500000000000004
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
65,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.7600000000000003
66,0.0
66,0.0
66,0.0
66,0.9350000000000005
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.8600000000000004
66,0.0
66,0.11999999999999998
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.5450000000000003
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.6600000000000004
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.7750000000000004
66,0.0
66,0.8250000000000004
66,0.7550000000000003
66,0.4200000000000002
66,0.065
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.07
66,0.9900000000000005
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.5150000000000002
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.5600000000000003
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.6600000000000004
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
66,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.7600000000000003
67,0.0
67,0.0
67,0.0
67,0.9450000000000005
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.8750000000000004
67,0.0
67,0.12999999999999998
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.5450000000000003
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.6600000000000004
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.7750000000000004
67,0.0
67,0.8350000000000004
67,0.7700000000000004
67,0.4200000000000002
67,0.065
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.08
67,1.0050000000000006
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.5150000000000002
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.5700000000000003
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.6700000000000004
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
67,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.7600000000000003
68,0.0
68,0.0
68,0.0
68,0.9550000000000005
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.8900000000000005
68,0.0
68,0.13999999999999999
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.5450000000000003
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.6700000000000004
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.7750000000000004
68,0.0
68,0.8450000000000004
68,0.7850000000000004
68,0.4200000000000002
68,0.065
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.09
68,1.0200000000000005
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.5150000000000002
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.5800000000000003
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.6800000000000004
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
68,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.7600000000000003
69,0.0
69,0.0
69,0.0
69,0.9650000000000005
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.9050000000000005
69,0.0
69,0.15
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.5450000000000003
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.6800000000000004
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.7750000000000004
69,0.0
69,0.8550000000000004
69,0.8000000000000004
69,0.4200000000000002
69,0.065
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.09999999999999999
69,1.0350000000000006
69,0.0
69,0.01
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.5150000000000002
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.5900000000000003
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.6900000000000004
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
69,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.7600000000000003
70,0.0
70,0.0
70,0.0
70,0.9750000000000005
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.9200000000000005
70,0.0
70,0.16
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.5450000000000003
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.6900000000000004
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.7750000000000004
70,0.0
70,0.8650000000000004
70,0.8150000000000004
70,0.4200000000000002
70,0.065
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.10999999999999999
70,1.0500000000000007
70,0.0
70,0.01
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.5150000000000002
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.6000000000000003
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.7000000000000004
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
70,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.7600000000000003
71,0.0
71,0.0
71,0.0
71,0.9850000000000005
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.9350000000000005
71,0.0
71,0.17
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.5450000000000003
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.7000000000000004
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.7750000000000004
71,0.0
71,0.8750000000000004
71,0.8300000000000004
71,0.4200000000000002
71,0.065
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.11999999999999998
71,1.0650000000000006
71,0.0
71,0.01
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.5150000000000002
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.6100000000000003
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.7100000000000004
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
71,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.7600000000000003
72,0.0
72,0.0
72,0.0
72,0.9950000000000006
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.9500000000000005
72,0.0
72,0.18000000000000002
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.5450000000000003
72,0.0
72,0.01
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.7100000000000004
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.7750000000000004
72,0.0
72,0.8850000000000005
72,0.8450000000000004
72,0.4200000000000002
72,0.065
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.12999999999999998
72,1.0800000000000005
72,0.0
72,0.02
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.5150000000000002
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.6200000000000003
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.7200000000000004
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
72,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.7600000000000003
73,0.0
73,0.0
73,0.0
73,1.0050000000000006
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.9650000000000005
73,0.0
73,0.19000000000000003
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.5450000000000003
73,0.0
73,0.01
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.7200000000000004
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.7750000000000004
73,0.0
73,0.8850000000000005
73,0.8600000000000004
73,0.4200000000000002
73,0.065
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.13999999999999999
73,1.0950000000000006
73,0.0
73,0.02
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.5150000000000002
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.6300000000000003
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.7300000000000004
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
73,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.7600000000000003
74,0.0
74,0.0
74,0.0
74,1.0150000000000006
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.9800000000000005
74,0.0
74,0.20000000000000004
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.5450000000000003
74,0.0
74,0.01
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.7300000000000004
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.7750000000000004
74,0.0
74,0.8850000000000005
74,0.8750000000000004
74,0.4200000000000002
74,0.065
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.15
74,1.1100000000000008
74,0.0
74,0.03
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.5150000000000002
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.6400000000000003
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.7400000000000004
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
74,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.7600000000000003
75,0.0
75,0.0
75,0.0
75,1.0250000000000006
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.9950000000000006
75,0.0
75,0.21000000000000005
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.5450000000000003
75,0.0
75,0.02
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.7400000000000004
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.7750000000000004
75,0.0
75,0.8850000000000005
75,0.8900000000000005
75,0.4200000000000002
75,0.065
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.16
75,1.1250000000000007
75,0.0
75,0.04
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.5150000000000002
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.6500000000000004
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.7500000000000004
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
75,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.7600000000000003
76,0.0
76,0.0
76,0.0
76,1.0350000000000006
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,1.0100000000000007
76,0.0
76,0.22000000000000006
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.5450000000000003
76,0.0
76,0.02
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.7500000000000004
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.7750000000000004
76,0.0
76,0.8850000000000005
76,0.9050000000000005
76,0.4200000000000002
76,0.065
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.17
76,1.1400000000000006
76,0.0
76,0.04
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.5150000000000002
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.6600000000000004
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.7600000000000005
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
76,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.7600000000000003
77,0.0
77,0.0
77,0.0
77,1.0450000000000006
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,1.0250000000000006
77,0.0
77,0.23000000000000007
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.5450000000000003
77,0.0
77,0.03
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.7600000000000005
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.7750000000000004
77,0.0
77,0.8850000000000005
77,0.9200000000000005
77,0.4200000000000002
77,0.065
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.18000000000000002
77,1.1550000000000007
77,0.0
77,0.045
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.5150000000000002
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.6700000000000004
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.7700000000000005
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
77,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.7600000000000003
78,0.0
78,0.0
78,0.0
78,1.0550000000000006
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,1.0400000000000005
78,0.0
78,0.24000000000000007
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.5450000000000003
78,0.0
78,0.04
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.7700000000000005
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.7750000000000004
78,0.0
78,0.8850000000000005
78,0.9350000000000005
78,0.4200000000000002
78,0.065
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.19000000000000003
78,1.1700000000000008
78,0.0
78,0.05500000000000001
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.5150000000000002
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.6800000000000004
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.7800000000000005
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
78,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.7600000000000003
79,0.0
79,0.0
79,0.0
79,1.0650000000000006
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,1.0550000000000006
79,0.0
79,0.25000000000000006
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.5450000000000003
79,0.0
79,0.04
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.7800000000000005
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.7750000000000004
79,0.0
79,0.8850000000000005
79,0.9500000000000005
79,0.4200000000000002
79,0.065
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.20000000000000004
79,1.1850000000000007
79,0.0
79,0.05500000000000001
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.5150000000000002
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.6800000000000004
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.7900000000000005
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
79,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.7600000000000003
80,0.0
80,0.0
80,0.0
80,1.0750000000000006
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,1.0700000000000007
80,0.0
80,0.26000000000000006
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.5450000000000003
80,0.0
80,0.045
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.7900000000000005
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.7750000000000004
80,0.0
80,0.8850000000000005
80,0.9650000000000005
80,0.4200000000000002
80,0.065
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.21000000000000005
80,1.2000000000000006
80,0.0
80,0.05500000000000001
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.5150000000000002
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.6800000000000004
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.8000000000000005
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
80,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,0.7600000000000003
81,0.0
81,0.0
81,0.0
81,1.0850000000000006
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,1.0850000000000006
81,0.0
81,0.2700000000000001
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
81,0.0
