step,agent_id,x,y,toxicload
1,2,449.85710678118653,478.5,0.0
1,3,459.85710678118653,449.5,0.0
1,1,406.57309251587725,492.7192775476318,0.0
2,2,448.7979184719829,477.7979184719829,0.0
2,3,458.7979184719829,448.7979184719829,0.0
2,1,405.7088456795462,493.29115432045376,0.0
3,2,447.843324317381,476.843324317381,0.0
3,3,457.843324317381,447.8433243173811,0.0
3,1,404.7542515249443,492.7542515249443,0.0
4,2,446.88873016277915,475.88873016277915,0.0
4,3,456.8887301627792,446.8887301627792,0.0
4,1,403.7996573703425,491.79965737034246,0.0
5,2,445.9341360081773,474.9341360081773,0.0
5,3,455.93413600817735,445.93413600817735,0.0
5,1,402.84506321574065,490.84506321574065,0.0
6,2,444.9795418535754,473.9795418535754,0.0
6,3,454.9795418535755,444.9795418535755,0.0
6,1,401.8904690611388,491.10953093886116,0.0
7,2,444.02494769897356,473.02494769897356,0.0
7,3,454.0249476989736,444.0249476989736,0.0
7,1,400.9358749065369,490.9358749065369,0.0
8,2,443.0703535443717,472.0703535443717,0.0
8,3,453.07035354437176,443.07035354437176,0.0
8,1,399.98128075193506,489.98128075193506,0.0
9,2,442.11575938976983,471.11575938976983,0.0
9,3,452.1157593897699,442.1157593897699,0.0
9,1,399.0266865973332,489.0266865973332,0.0
10,2,441.16116523516797,470.16116523516797,0.0
10,3,451.161165235168,441.161165235168,0.0
10,1,398.07209244273133,488.07209244273133,0.0
11,2,440.2065710805661,469.2065710805661,0.0
11,3,450.20657108056616,440.20657108056616,0.0
11,1,397.11749828812947,487.11749828812947,0.0
12,2,439.25197692596424,468.25197692596424,0.0
12,3,449.2519769259643,439.2519769259643,0.0
12,1,396.1629041335276,486.1629041335276,0.0
13,2,438.2973827713624,467.2973827713624,0.0
13,3,448.29738277136244,438.29738277136244,0.0
13,1,395.08748801618793,485.5,0.0
14,2,437.3427886167605,466.3427886167605,0.0
14,3,447.3427886167606,437.3427886167606,0.0
14,1,393.9608226055105,484.9608226055105,0.0
15,2,436.38819446215865,465.38819446215865,0.0
15,3,446.3881944621587,436.3881944621587,0.0
15,1,393.0062284509086,484.0062284509086,0.0
16,2,435.4336003075568,464.4336003075568,0.0
16,3,445.43360030755684,435.43360030755684,0.0
16,1,392.05163429630676,483.05163429630676,0.0
17,2,434.4790061529549,463.4790061529549,0.0
17,3,444.479006152955,434.479006152955,0.0
17,1,391.0970401417049,482.0970401417049,0.0
18,2,433.52441199835306,462.52441199835306,0.0
18,3,443.5244119983531,433.5244119983531,0.0
18,1,390.14244598710303,481.14244598710303,0.0
19,2,432.5698178437512,461.5698178437512,0.0
19,3,442.56981784375125,432.56981784375125,0.0
19,1,389.18785183250117,480.18785183250117,0.0
20,2,431.61522368914933,460.61522368914933,0.0
20,3,441.6152236891494,431.6152236891494,0.0
20,1,388.2332576778993,479.2332576778993,0.0
21,2,430.66062953454747,459.66062953454747,0.0
21,3,440.6606295345475,430.6606295345475,0.0
21,1,387.27866352329744,478.27866352329744,0.0
22,2,429.7060353799456,458.7060353799456,0.0
22,3,439.70603537994566,429.70603537994566,0.0
22,1,386.25119651517247,477.5,0.0
23,2,428.75144122534374,457.75144122534374,0.0
23,3,438.7514412253438,428.7514412253438,0.0
23,1,385.0765819952803,477.0765819952803,0.0
24,2,427.7968470707419,456.7968470707419,0.0
24,3,437.79684707074193,427.79684707074193,0.0
24,1,384.12198784067846,476.12198784067846,0.0
25,2,426.84225291614,455.84225291614,0.0
25,3,436.84225291614007,426.84225291614007,0.0
25,1,383.1673936860766,475.1673936860766,0.0
26,2,425.88765876153815,454.88765876153815,0.0
26,3,435.8876587615382,425.8876587615382,0.0
26,1,382.21279953147473,474.21279953147473,0.0
27,2,424.69823227814,454.5,0.0
27,3,434.93306460693634,424.93306460693634,0.0
27,1,381.25820537687287,473.25820537687287,0.0
28,2,423.685577233521,453.685577233521,0.0
28,3,433.9784704523345,423.9784704523345,0.0
28,1,380.303611222271,472.303611222271,0.0
29,2,422.41244584051304,453.5,0.0
29,3,433.0238762977326,423.0238762977326,0.0
29,1,379.34901706766914,471.34901706766914,0.0
30,2,421.1906024866904,453.1906024866904,0.0
30,3,432.06928214313075,422.06928214313075,0.0
30,1,378.3944229130673,470.3944229130673,0.0
31,2,420.23600833208855,452.23600833208855,0.0
31,3,431.1146879885289,421.1146879885289,0.0
31,1,377.4398287584654,469.4398287584654,0.0
32,2,419.19087296525925,451.5,0.0
32,3,430.160093833927,420.160093833927,0.0
32,1,376.48523460386355,468.48523460386355,0.0
33,2,418.0339268040714,451.0339268040714,0.0
